NPI,provider_state,HealthcareProviderTaxonomyCode_1,HealthcareProviderTaxonomyCode_2,HealthcareProviderTaxonomyCode_3,HealthcareProviderTaxonomyCode_4,HealthcareProviderTaxonomyCode_5,HealthcareProviderTaxonomyCode_6,HealthcareProviderTaxonomyCode_7,HealthcareProviderTaxonomyCode_8,HealthcareProviderTaxonomyCode_9,HealthcareProviderTaxonomyCode_10,HealthcareProviderTaxonomyCode_11,HealthcareProviderTaxonomyCode_12,HealthcareProviderTaxonomyCode_13,HealthcareProviderTaxonomyCode_14,HealthcareProviderTaxonomyCode_15,HealthcareProviderPrimaryTaxonomySwitch_1,HealthcareProviderPrimaryTaxonomySwitch_2,HealthcareProviderPrimaryTaxonomySwitch_3,HealthcareProviderPrimaryTaxonomySwitch_4,HealthcareProviderPrimaryTaxonomySwitch_5,HealthcareProviderPrimaryTaxonomySwitch_6,HealthcareProviderPrimaryTaxonomySwitch_7,HealthcareProviderPrimaryTaxonomySwitch_8,HealthcareProviderPrimaryTaxonomySwitch_9,HealthcareProviderPrimaryTaxonomySwitch_10,HealthcareProviderPrimaryTaxonomySwitch_11,HealthcareProviderPrimaryTaxonomySwitch_12,HealthcareProviderPrimaryTaxonomySwitch_13,HealthcareProviderPrimaryTaxonomySwitch_14,HealthcareProviderPrimaryTaxonomySwitch_15,last_updated,entity_type,provider_gender,provider_age
1053469668,ID,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-04-17,individual,male,54
1114076064,ID,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,48
1235288655,ID,207P00000X,207T00000X,207X00000X,207Y00000X,208000000X,208600000X,208800000X,213E00000X,363A00000X,363L00000X,NA,NA,NA,NA,NA,Y,N,N,N,N,N,N,N,N,N,NA,NA,NA,NA,NA,2015-09-25,organization,NA,NA
1356491799,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,53
1275683773,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,66
1639229008,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-04-20,organization,NA,NA
1417007451,HI,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-03-14,individual,male,51
1053461970,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,58
1487704516,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,60
1386794055,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-02-26,organization,NA,NA
1972653566,ID,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-01,individual,female,43
1629129820,VT,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-13,individual,female,47
1831240753,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,54
1497807044,ID,208000000X,208000000X,2080P0204X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-23,individual,male,41
1316099963,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-09,individual,male,61
1962554568,ID,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-15,individual,female,46
1659423713,HI,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-08,individual,male,54
1881746899,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,60
1982757563,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-09,individual,female,51
1679626253,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-09,individual,female,54
1396898482,ID,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-15,individual,female,45
1669525242,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-23,individual,female,54
1831242411,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-19,individual,male,50
1528111044,HI,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,59
1033262977,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,47
1154475556,ID,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,52
1962556415,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,52
1497800072,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-09,individual,male,50
1245385541,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,54
1861547945,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-11-19,individual,male,57
1770638850,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,60
1689729774,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-26,individual,male,62
1770638876,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,62
1982759064,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-09,individual,male,58
1194870287,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-12,individual,male,59
1639224736,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,59
1376698480,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-19,individual,male,59
1225184393,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-10,individual,female,51
1659427458,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-11,individual,male,59
1558417352,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-18,individual,male,59
1902952930,ID,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-04-17,individual,male,56
1184779217,HI,207P00000X,2083X0100X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-31,individual,male,56
1164578555,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-30,individual,female,45
1356488464,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,55
1528106671,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-05-31,individual,female,48
1437297157,HI,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-03-08,individual,male,61
1790823581,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,56
1679611289,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,48
1962541243,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,63
1750421350,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-19,individual,male,52
1467592444,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-09,individual,male,59
1538200142,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-12,individual,female,55
1386784288,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,55
1194865097,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-06-01,individual,male,60
1003956905,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,63
1093856262,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-09,individual,female,43
1346382918,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-14,individual,female,47
1467593277,HI,207V00000X,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-13,individual,female,50
1023150406,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-12,organization,NA,NA
1548302862,VT,207V00000X,367A00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-23,organization,NA,NA
1013050723,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-02-18,organization,NA,NA
1366585994,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,organization,NA,NA
1679616957,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-31,individual,female,47
1912040270,ID,207N00000X,261QM2500X,363A00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-02,organization,NA,NA
1932243441,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-09,individual,male,51
1881738417,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-06,organization,NA,NA
1902940570,ID,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-10,individual,male,51
1396889739,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,47
1003951906,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-10,individual,female,45
1972648913,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-22,individual,male,42
1689719494,HI,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-04-16,individual,male,64
1992840326,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-03-28,organization,NA,NA
1639205396,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-23,individual,male,61
1760518310,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-26,individual,female,51
1760518393,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-26,individual,female,51
1770610875,HI,207K00000X,207N00000X,207Q00000X,207R00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-20,organization,NA,NA
1487782595,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-09-19,organization,NA,NA
1285762021,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-25,individual,male,54
1265560809,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-11-20,individual,female,46
1821127077,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,organization,NA,NA
1184753972,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,52
1528197266,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,organization,NA,NA
1760512966,HI,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-07-21,individual,male,52
1083744577,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-19,individual,male,61
1821128018,ID,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-25,individual,female,49
1568592772,HI,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-04-08,individual,female,52
1831229871,ID,207N00000X,207N00000X,207ND0101X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12-08,individual,female,44
1578694238,ID,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-15,organization,NA,NA
1790816262,ID,103T00000X,207P00000X,207RH0003X,2084P0800X,363A00000X,363L00000X,364S00000X,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,N,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,2007-11-05,organization,NA,NA
1831220250,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-02-28,individual,female,46
1437280344,VT,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,organization,NA,NA
1174655740,ID,207P00000X,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-25,individual,male,67
1982736435,ID,207N00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,organization,NA,NA
1497887509,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-04,individual,male,63
1528190741,HI,207R00000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-10-19,individual,female,55
1982736989,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,45
1154454098,ID,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-10,individual,male,50
1295868008,VT,207V00000X,261QR1300X,332B00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-18,organization,NA,NA
1528191202,VT,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-13,individual,male,48
1215060744,HI,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,53
1366575771,VT,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-06,individual,female,51
1780717124,VT,208000000X,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-06,individual,female,47
1124152251,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-01,individual,female,46
1205960812,VT,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-31,individual,female,45
1598899437,HI,207P00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-07-18,individual,male,58
1669506531,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-15,individual,female,42
1437283231,HI,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-18,individual,female,51
1487778460,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,female,57
1992829816,HI,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,49
1194849877,ID,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-12-28,individual,male,48
1528183225,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-07-08,individual,male,66
1871618892,ID,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-22,organization,NA,NA
1518082254,VT,208000000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-15,individual,male,51
1568588697,ID,207V00000X,207V00000X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-12,individual,male,52
